No,URL,Delay,LossRate,Bandwidth
1730,wikipedia.com,30,0.04,5
1731,wikipedia.com,30,0.04,10
1732,wikipedia.com,30,0.04,15
1733,wikipedia.com,30,0.04,20
1734,wikipedia.com,30,0.04,25
1735,wikipedia.com,45,0.04,1
1736,wikipedia.com,45,0.04,5
1737,wikipedia.com,45,0.04,10
1738,wikipedia.com,45,0.04,15
1739,wikipedia.com,45,0.04,20
1740,wikipedia.com,45,0.04,25
1741,wikipedia.com,60,0.04,1
1742,wikipedia.com,60,0.04,5
1743,wikipedia.com,60,0.04,10
1744,wikipedia.com,60,0.04,15
1745,wikipedia.com,60,0.04,20
1746,wikipedia.com,60,0.04,25
1747,wikipedia.com,75,0.04,1
1748,wikipedia.com,75,0.04,5
1749,wikipedia.com,75,0.04,10
1750,wikipedia.com,75,0.04,15
1751,wikipedia.com,75,0.04,20
1752,wikipedia.com,75,0.04,25
1753,wikipedia.com,90,0.04,1
1754,wikipedia.com,90,0.04,5
1755,wikipedia.com,90,0.04,10
1756,wikipedia.com,90,0.04,15
1757,wikipedia.com,90,0.04,20
1758,wikipedia.com,90,0.04,25
1759,wikipedia.com,105,0.04,1
1760,wikipedia.com,105,0.04,5
1761,wikipedia.com,105,0.04,10
1762,wikipedia.com,105,0.04,15
1763,wikipedia.com,105,0.04,20
1764,wikipedia.com,105,0.04,25
1765,wikipedia.com,120,0.04,1
1766,wikipedia.com,120,0.04,5
1767,wikipedia.com,120,0.04,10
1768,wikipedia.com,120,0.04,15
1769,wikipedia.com,120,0.04,20
1770,wikipedia.com,120,0.04,25
1771,wikipedia.com,135,0.04,1
1772,wikipedia.com,135,0.04,5
1773,wikipedia.com,135,0.04,10
1774,wikipedia.com,135,0.04,15
1775,wikipedia.com,135,0.04,20
1776,wikipedia.com,135,0.04,25
1777,wikipedia.com,150,0.04,1
1778,wikipedia.com,150,0.04,5
1779,wikipedia.com,150,0.04,10
1780,wikipedia.com,150,0.04,15
1781,wikipedia.com,150,0.04,20
1782,wikipedia.com,150,0.04,25
1783,youtube.com,0,0,1
1784,youtube.com,0,0,5
1785,youtube.com,0,0,10
1786,youtube.com,0,0,15
1787,youtube.com,0,0,20
1788,youtube.com,0,0,25
1789,youtube.com,15,0,1
1790,youtube.com,15,0,5
1791,youtube.com,15,0,10
1792,youtube.com,15,0,15
1793,youtube.com,15,0,20
1794,youtube.com,15,0,25
1795,youtube.com,30,0,1
1796,youtube.com,30,0,5
1797,youtube.com,30,0,10
1798,youtube.com,30,0,15
1799,youtube.com,30,0,20
1800,youtube.com,30,0,25
1801,youtube.com,45,0,1
1802,youtube.com,45,0,5
1803,youtube.com,45,0,10
1804,youtube.com,45,0,15
1805,youtube.com,45,0,20
1806,youtube.com,45,0,25
1807,youtube.com,60,0,1
1808,youtube.com,60,0,5
1809,youtube.com,60,0,10
1810,youtube.com,60,0,15
1811,youtube.com,60,0,20
1812,youtube.com,60,0,25
1813,youtube.com,75,0,1
1814,youtube.com,75,0,5
1815,youtube.com,75,0,10
1816,youtube.com,75,0,15
1817,youtube.com,75,0,20
1818,youtube.com,75,0,25
1819,youtube.com,90,0,1
1820,youtube.com,90,0,5
1821,youtube.com,90,0,10
1822,youtube.com,90,0,15
1823,youtube.com,90,0,20
1824,youtube.com,90,0,25
1825,youtube.com,105,0,1
1826,youtube.com,105,0,5
1827,youtube.com,105,0,10
1828,youtube.com,105,0,15
1829,youtube.com,105,0,20
1830,youtube.com,105,0,25
1831,youtube.com,120,0,1
1832,youtube.com,120,0,5
1833,youtube.com,120,0,10
1834,youtube.com,120,0,15
1835,youtube.com,120,0,20
1836,youtube.com,120,0,25
1837,youtube.com,135,0,1
1838,youtube.com,135,0,5
1839,youtube.com,135,0,10
1840,youtube.com,135,0,15
1841,youtube.com,135,0,20
1842,youtube.com,135,0,25
1843,youtube.com,150,0,1
1844,youtube.com,150,0,5
1845,youtube.com,150,0,10
1846,youtube.com,150,0,15
1847,youtube.com,150,0,20
1848,youtube.com,150,0,25
1849,youtube.com,0,0.02,1
1850,youtube.com,0,0.02,5
1851,youtube.com,0,0.02,10
1852,youtube.com,0,0.02,15
1853,youtube.com,0,0.02,20
1854,youtube.com,0,0.02,25
1855,youtube.com,15,0.02,1
1856,youtube.com,15,0.02,5
1857,youtube.com,15,0.02,10
1858,youtube.com,15,0.02,15
1859,youtube.com,15,0.02,20
1860,youtube.com,15,0.02,25
1861,youtube.com,30,0.02,1
1862,youtube.com,30,0.02,5
1863,youtube.com,30,0.02,10
1864,youtube.com,30,0.02,15
1865,youtube.com,30,0.02,20
1866,youtube.com,30,0.02,25
1867,youtube.com,45,0.02,1
1868,youtube.com,45,0.02,5
1869,youtube.com,45,0.02,10
1870,youtube.com,45,0.02,15
1871,youtube.com,45,0.02,20
1872,youtube.com,45,0.02,25
1873,youtube.com,60,0.02,1
1874,youtube.com,60,0.02,5
1875,youtube.com,60,0.02,10
1876,youtube.com,60,0.02,15
1877,youtube.com,60,0.02,20
1878,youtube.com,60,0.02,25
1879,youtube.com,75,0.02,1
1880,youtube.com,75,0.02,5
1881,youtube.com,75,0.02,10
1882,youtube.com,75,0.02,15
1883,youtube.com,75,0.02,20
1884,youtube.com,75,0.02,25
1885,youtube.com,90,0.02,1
1886,youtube.com,90,0.02,5
1887,youtube.com,90,0.02,10
1888,youtube.com,90,0.02,15
1889,youtube.com,90,0.02,20
1890,youtube.com,90,0.02,25
1891,youtube.com,105,0.02,1
1892,youtube.com,105,0.02,5
1893,youtube.com,105,0.02,10
1894,youtube.com,105,0.02,15
1895,youtube.com,105,0.02,20
1896,youtube.com,105,0.02,25
1897,youtube.com,120,0.02,1
1898,youtube.com,120,0.02,5
1899,youtube.com,120,0.02,10
1900,youtube.com,120,0.02,15
1901,youtube.com,120,0.02,20
1902,youtube.com,120,0.02,25
1903,youtube.com,135,0.02,1
1904,youtube.com,135,0.02,5
1905,youtube.com,135,0.02,10
1906,youtube.com,135,0.02,15
1907,youtube.com,135,0.02,20
1908,youtube.com,135,0.02,25
1909,youtube.com,150,0.02,1
1910,youtube.com,150,0.02,5
1911,youtube.com,150,0.02,10
1912,youtube.com,150,0.02,15
1913,youtube.com,150,0.02,20
1914,youtube.com,150,0.02,25
1915,youtube.com,0,0.04,1
1916,youtube.com,0,0.04,5
1917,youtube.com,0,0.04,10
1918,youtube.com,0,0.04,15
1919,youtube.com,0,0.04,20
1920,youtube.com,0,0.04,25
1921,youtube.com,15,0.04,1
1922,youtube.com,15,0.04,5
1923,youtube.com,15,0.04,10
1924,youtube.com,15,0.04,15
1925,youtube.com,15,0.04,20
1926,youtube.com,15,0.04,25
1927,youtube.com,30,0.04,1
1928,youtube.com,30,0.04,5
1929,youtube.com,30,0.04,10
1930,youtube.com,30,0.04,15
1931,youtube.com,30,0.04,20
1932,youtube.com,30,0.04,25
1933,youtube.com,45,0.04,1
1934,youtube.com,45,0.04,5
1935,youtube.com,45,0.04,10
1936,youtube.com,45,0.04,15
1937,youtube.com,45,0.04,20
1938,youtube.com,45,0.04,25
1939,youtube.com,60,0.04,1
1940,youtube.com,60,0.04,5
1941,youtube.com,60,0.04,10
1942,youtube.com,60,0.04,15
1943,youtube.com,60,0.04,20
1944,youtube.com,60,0.04,25
1945,youtube.com,75,0.04,1
1946,youtube.com,75,0.04,5
1947,youtube.com,75,0.04,10
1948,youtube.com,75,0.04,15
1949,youtube.com,75,0.04,20
1950,youtube.com,75,0.04,25
1951,youtube.com,90,0.04,1
1952,youtube.com,90,0.04,5
1953,youtube.com,90,0.04,10
1954,youtube.com,90,0.04,15
1955,youtube.com,90,0.04,20
1956,youtube.com,90,0.04,25
1957,youtube.com,105,0.04,1
1958,youtube.com,105,0.04,5
1959,youtube.com,105,0.04,10
1960,youtube.com,105,0.04,15
1961,youtube.com,105,0.04,20
1962,youtube.com,105,0.04,25
1963,youtube.com,120,0.04,1
1964,youtube.com,120,0.04,5
1965,youtube.com,120,0.04,10
1966,youtube.com,120,0.04,15
1967,youtube.com,120,0.04,20
1968,youtube.com,120,0.04,25
1969,youtube.com,135,0.04,1
1970,youtube.com,135,0.04,5
1971,youtube.com,135,0.04,10
1972,youtube.com,135,0.04,15
1973,youtube.com,135,0.04,20
1974,youtube.com,135,0.04,25
1975,youtube.com,150,0.04,1
1976,youtube.com,150,0.04,5
1977,youtube.com,150,0.04,10
1978,youtube.com,150,0.04,15
1979,youtube.com,150,0.04,20
1980,youtube.com,150,0.04,25
